SDT_YY,SDT_MM,SDT_DD,SDT_DY,ARP,ODP,FLO,FLT,AOD,STT,DLY,DLY_RATE
2019,9,16,월,ARP3,ARP1,J,J1250,A,17:50,N,0.8534418
2019,9,16,월,ARP1,ARP3,J,J1250,D,16:40,N,0.616908
2019,9,16,월,ARP6,ARP3,A,A1236,A,21:45,N,0.5619713
2019,9,16,월,ARP3,ARP1,A,A1915,A,9:05,N,0.7165358
2019,9,16,월,ARP1,ARP3,A,A1915,D,7:55,N,0.73681813
2019,9,16,월,ARP1,ARP3,B,B1024,A,21:20,N,0.5214809
2019,9,16,월,ARP3,ARP1,B,B1024,D,20:00,Y,0.30358338
2019,9,16,월,ARP2,ARP3,B,B1182,A,14:25,N,0.6522052
2019,9,16,월,ARP3,ARP2,B,B1182,D,13:25,Y,0.2662022
2019,9,16,월,ARP1,ARP3,F,F1214,A,14:05,N,0.87439346
2019,9,16,월,ARP3,ARP1,F,F1214,D,13:00,N,0.52756464
2019,9,16,월,ARP3,ARP1,F,F1227,A,19:20,N,0.7867081
2019,9,16,월,ARP1,ARP3,F,F1227,D,18:10,Y,0.4464022
2019,9,16,월,ARP6,ARP3,F,F1702,A,9:00,N,0.88487875
2019,9,16,월,ARP3,ARP6,F,F1702,D,8:00,N,0.6776022
2019,9,16,월,ARP1,ARP3,H,H1108,A,12:00,N,0.8419769
2019,9,16,월,ARP3,ARP1,H,H1108,D,10:50,N,0.56078017
2019,9,16,월,ARP3,ARP1,H,H1125,A,17:15,N,0.69482005
2019,9,16,월,ARP1,ARP3,H,H1125,D,16:05,Y,0.24129117
2019,9,16,월,ARP2,ARP3,H,H1510,A,16:35,Y,0.4412024
2019,9,16,월,ARP3,ARP2,H,H1510,D,15:30,Y,0.31859517
2019,9,16,월,ARP3,ARP1,I,I1319,A,14:50,N,0.8840692
2019,9,16,월,ARP1,ARP3,I,I1319,D,13:35,Y,0.45924497
2019,9,16,월,ARP1,ARP3,I,I1338,A,22:20,N,0.5038033
2019,9,16,월,ARP3,ARP1,I,I1338,D,21:10,Y,0.08268964
2019,9,16,월,ARP8,ARP3,I,I1594,A,19:55,N,0.67469215
2019,9,16,월,ARP3,ARP8,I,I1594,D,19:05,Y,0.41537398
2019,9,16,월,ARP3,ARP2,J,J1020,A,20:10,N,0.64948416
2019,9,16,월,ARP2,ARP3,J,J1020,D,19:10,Y,0.36724555
2019,9,16,월,ARP1,ARP3,J,J1233,A,15:40,N,0.82379776
2019,9,16,월,ARP3,ARP1,J,J1233,D,14:30,N,0.60988474
2019,9,16,월,ARP3,ARP1,J,J1268,A,22:10,N,0.8636865
2019,9,16,월,ARP1,ARP3,J,J1268,D,21:00,N,0.64820224
2019,9,16,월,ARP4,ARP3,J,J1803,A,8:05,N,0.88758343
2019,9,16,월,ARP3,ARP4,J,J1803,D,7:00,N,0.68081045
2019,9,16,월,ARP3,ARP6,A,A1236,D,20:35,Y,0.3551451
2019,9,16,월,ARP1,ARP3,A,A1916,A,11:00,N,0.71475255
2019,9,16,월,ARP3,ARP1,A,A1916,D,9:50,N,0.5456964
2019,9,16,월,ARP3,ARP1,A,A1943,A,13:05,N,0.8570721
2019,9,16,월,ARP1,ARP3,A,A1943,D,11:50,N,0.8241378
2019,9,16,월,ARP1,ARP3,A,A1964,A,18:30,N,0.505509
2019,9,16,월,ARP3,ARP1,A,A1964,D,17:20,Y,0.25767297
2019,9,16,월,ARP3,ARP1,A,A1967,A,16:55,N,0.63785815
2019,9,16,월,ARP1,ARP3,A,A1967,D,15:45,N,0.6190722
2019,9,16,월,ARP1,ARP3,A,A1992,A,21:30,Y,0.44995803
2019,9,16,월,ARP3,ARP1,A,A1992,D,20:20,Y,0.22415954
2019,9,16,월,ARP1,ARP3,B,B1026,A,10:45,N,0.87135446
2019,9,16,월,ARP3,ARP1,B,B1026,D,9:40,Y,0.49659127
2019,9,16,월,ARP2,ARP3,B,B1112,A,17:30,N,0.6555611
2019,9,16,월,ARP3,ARP2,B,B1112,D,16:30,Y,0.2515732
2019,9,16,월,ARP3,ARP1,F,F1201,A,7:20,N,0.75750244
2019,9,16,월,ARP1,ARP3,F,F1201,D,6:10,Y,0.45950782
2019,9,16,월,ARP1,ARP3,F,F1228,A,20:55,N,0.65915424
2019,9,16,월,ARP3,ARP1,F,F1228,D,19:45,Y,0.28651607
2019,9,16,월,ARP3,ARP6,F,F1703,A,18:05,N,0.7761045
2019,9,16,월,ARP6,ARP3,F,F1703,D,17:05,Y,0.2423073
2019,9,16,월,ARP1,ARP3,H,H1112,A,12:50,N,0.8419769
2019,9,16,월,ARP3,ARP1,H,H1112,D,11:40,Y,0.4174146
2019,9,16,월,ARP3,ARP1,H,H1151,A,7:30,N,0.7852359
2019,9,16,월,ARP3,ARP1,H,H1147,A,21:45,N,0.72772646
2019,9,16,월,ARP1,ARP3,H,H1147,D,20:35,Y,0.28520453
2019,9,16,월,ARP3,ARP2,H,H1511,A,15:35,Y,0.47011757
2019,9,16,월,ARP2,ARP3,H,H1511,D,14:30,Y,0.2159152
2019,9,16,월,ARP4,ARP3,H,H1706,A,19:10,Y,0.3911358
2019,9,16,월,ARP3,ARP4,H,H1706,D,18:15,Y,0.18731463
2019,9,16,월,ARP1,ARP3,I,I1320,A,15:00,N,0.76912636
2019,9,16,월,ARP3,ARP1,I,I1320,D,13:45,N,0.5180234
2019,9,16,월,ARP3,ARP1,I,I1339,A,20:50,N,0.54350454
2019,9,16,월,ARP1,ARP3,I,I1339,D,19:35,Y,0.19040936
2019,9,16,월,ARP2,ARP3,I,I1564,A,14:05,N,0.88890535
2019,9,16,월,ARP3,ARP2,I,I1564,D,12:50,Y,0.43477184
2019,9,16,월,ARP3,ARP8,I,I1595,A,21:30,Y,0.45382738
2019,9,16,월,ARP8,ARP3,I,I1595,D,20:40,Y,0.36375344
2019,9,16,월,ARP2,ARP3,J,J1021,A,22:05,N,0.84789336
2019,9,16,월,ARP3,ARP2,J,J1021,D,21:05,N,0.55461586
2019,9,16,월,ARP3,ARP1,J,J1218,A,11:50,N,0.8420335
2019,9,16,월,ARP1,ARP3,J,J1218,D,10:40,N,0.7572362
2019,9,16,월,ARP3,ARP1,J,J1234,A,14:30,N,0.8869099
2019,9,16,월,ARP1,ARP3,J,J1234,D,13:20,N,0.67114186
2019,9,16,월,ARP1,ARP3,J,J1251,A,19:15,N,0.8076534
2019,9,16,월,ARP3,ARP1,J,J1251,D,18:05,N,0.55100596
2019,9,16,월,ARP1,ARP3,A,A1404,A,10:40,N,0.6362875
2019,9,16,월,ARP3,ARP1,A,A1404,D,9:35,N,0.5114945
2019,9,16,월,ARP3,ARP1,A,A1405,A,12:20,N,0.85074294
2019,9,16,월,ARP1,ARP3,A,A1405,D,11:10,N,0.7602628
2019,9,16,월,ARP1,ARP3,A,A1944,A,15:20,N,0.803168
2019,9,16,월,ARP3,ARP1,A,A1944,D,14:10,N,0.5249239
2019,9,16,월,ARP3,ARP1,A,A1993,A,22:00,Y,0.397928
2019,9,16,월,ARP1,ARP3,A,A1993,D,20:50,Y,0.26421684
2019,9,16,월,ARP1,ARP3,B,B1028,A,14:20,N,0.67374074
2019,9,16,월,ARP3,ARP1,B,B1028,D,13:10,Y,0.4174866
2019,9,16,월,ARP1,ARP3,F,F1202,A,9:15,N,0.71418595
2019,9,16,월,ARP3,ARP1,F,F1202,D,8:10,N,0.54740435
2019,9,16,월,ARP3,ARP1,F,F1215,A,14:05,N,0.9029633
2019,9,16,월,ARP1,ARP3,F,F1215,D,12:55,N,0.5271807
2019,9,16,월,ARP3,ARP1,F,F1229,A,19:45,N,0.79061455
2019,9,16,월,ARP1,ARP3,F,F1229,D,18:35,Y,0.42867082
2019,9,16,월,ARP6,ARP3,F,F1704,A,19:45,N,0.7470577
2019,9,16,월,ARP3,ARP6,F,F1704,D,18:45,Y,0.40454203
2019,9,16,월,ARP3,ARP1,H,H1113,A,12:30,N,0.8855165
2019,9,16,월,ARP1,ARP3,H,H1113,D,11:35,N,0.532496
2019,9,16,월,ARP1,ARP3,H,H1126,A,21:10,N,0.64914286
2019,9,16,월,ARP3,ARP1,H,H1126,D,20:00,Y,0.33757222
2019,9,16,월,ARP3,ARP6,H,H1801,A,12:20,N,0.721046
2019,9,16,월,ARP6,ARP3,H,H1801,D,11:15,Y,0.32199866
2019,9,16,월,ARP3,ARP1,I,I1321,A,15:55,N,0.8211232
2019,9,16,월,ARP1,ARP3,I,I1321,D,14:40,N,0.54633945
2019,9,16,월,ARP1,ARP3,I,I1340,A,22:00,Y,0.49689084
2019,9,16,월,ARP3,ARP1,I,I1340,D,20:45,Y,0.24057686
2019,9,16,월,ARP3,ARP2,I,I1565,A,15:00,N,0.73408103
2019,9,16,월,ARP2,ARP3,I,I1565,D,14:00,Y,0.48441786
2019,9,16,월,ARP1,ARP3,J,J1219,A,12:20,N,0.8805284
2019,9,16,월,ARP3,ARP1,J,J1219,D,11:10,N,0.7395452
2019,9,16,월,ARP1,ARP3,J,J1235,A,16:20,N,0.80427593
2019,9,16,월,ARP3,ARP1,J,J1235,D,15:10,N,0.6343219
2019,9,16,월,ARP1,ARP3,J,J1255,A,19:25,N,0.8076534
2019,9,16,월,ARP3,ARP1,J,J1255,D,18:15,N,0.55100596
2019,9,16,월,ARP1,ARP3,A,A1408,A,14:05,N,0.7592707
2019,9,16,월,ARP3,ARP1,A,A1408,D,13:00,N,0.63127935
2019,9,16,월,ARP3,ARP1,A,A1409,A,15:40,N,0.7654331
2019,9,16,월,ARP1,ARP3,A,A1409,D,14:35,N,0.5220299
2019,9,16,월,ARP1,ARP3,A,A1410,A,17:20,N,0.73257506
2019,9,16,월,ARP3,ARP1,A,A1410,D,16:10,Y,0.45179224
2019,9,16,월,ARP3,ARP1,A,A1411,A,19:00,N,0.6799978
2019,9,16,월,ARP1,ARP3,A,A1411,D,17:55,N,0.5067573
2019,9,16,월,ARP1,ARP3,A,A1920,A,11:30,N,0.71475255
2019,9,16,월,ARP3,ARP1,A,A1920,D,10:20,N,0.61855066
2019,9,16,월,ARP1,ARP3,A,A1970,A,18:10,N,0.505509
2019,9,16,월,ARP3,ARP1,A,A1970,D,17:00,Y,0.25767297
2019,9,16,월,ARP1,ARP3,A,A1994,A,22:00,Y,0.44056916
2019,9,16,월,ARP3,ARP1,A,A1994,D,20:50,Y,0.22415954
2019,9,16,월,ARP3,ARP2,B,B1113,A,15:55,N,0.50417507
2019,9,16,월,ARP2,ARP3,B,B1113,D,15:00,Y,0.33525187
2019,9,16,월,ARP3,ARP2,B,B1115,A,15:40,Y,0.49706644
2019,9,16,월,ARP2,ARP3,B,B1115,D,14:40,Y,0.31272155
2019,9,16,월,ARP3,ARP1,F,F1203,A,7:25,N,0.75750244
2019,9,16,월,ARP1,ARP3,F,F1203,D,6:15,Y,0.45950782
2019,9,16,월,ARP1,ARP3,F,F1216,A,14:40,N,0.8995937
2019,9,16,월,ARP3,ARP1,F,F1216,D,13:30,Y,0.48822373
2019,9,16,월,ARP1,ARP3,H,H1114,A,13:15,N,0.8565987
2019,9,16,월,ARP3,ARP1,H,H1114,D,12:05,Y,0.48879808
2019,9,16,월,ARP3,ARP1,H,H1127,A,19:25,Y,0.45125788
2019,9,16,월,ARP1,ARP3,H,H1127,D,18:15,Y,0.26447177
2019,9,16,월,ARP3,ARP2,H,H1513,A,16:30,Y,0.4881469
2019,9,16,월,ARP2,ARP3,H,H1513,D,15:30,Y,0.27108842
2019,9,16,월,ARP6,ARP3,H,H1802,A,10:45,N,0.73811054
2019,9,16,월,ARP3,ARP6,H,H1802,D,9:35,Y,0.38625443
2019,9,16,월,ARP3,ARP6,I,I1551,A,8:35,N,0.85519624
2019,9,16,월,ARP6,ARP3,I,I1551,D,7:25,Y,0.49765193
2019,9,16,월,ARP2,ARP3,I,I1566,A,18:25,N,0.6781424
2019,9,16,월,ARP3,ARP2,I,I1566,D,17:25,Y,0.36878622
2019,9,16,월,ARP3,ARP2,J,J1004,A,8:05,N,0.91910267
2019,9,16,월,ARP2,ARP3,J,J1004,D,7:05,N,0.9045252
2019,9,16,월,ARP3,ARP1,J,J1258,A,19:30,N,0.85223335
2019,9,16,월,ARP1,ARP3,J,J1258,D,18:20,N,0.60727024
2019,9,16,월,ARP1,ARP3,A,A1900,A,7:40,N,0.69298434
2019,9,16,월,ARP3,ARP1,A,A1900,D,6:30,N,0.5413176
2019,9,16,월,ARP3,ARP1,A,A1921,A,9:35,N,0.7165358
2019,9,16,월,ARP1,ARP3,A,A1921,D,8:20,N,0.72618085
2019,9,16,월,ARP3,ARP1,A,A1947,A,13:35,N,0.8570721
2019,9,16,월,ARP1,ARP3,A,A1947,D,12:20,N,0.82452905
2019,9,16,월,ARP3,ARP1,A,A1971,A,17:10,N,0.7046269
2019,9,16,월,ARP3,ARP1,A,A1995,A,22:30,Y,0.397928
2019,9,16,월,ARP1,ARP3,A,A1995,D,21:20,Y,0.39607525
2019,9,16,월,ARP3,ARP1,B,B1029,A,12:30,N,0.72300804
2019,9,16,월,ARP1,ARP3,B,B1029,D,11:25,N,0.51302004
2019,9,16,월,ARP1,ARP3,F,F1204,A,9:40,N,0.71418595
2019,9,16,월,ARP3,ARP1,F,F1204,D,8:30,N,0.54740435
2019,9,16,월,ARP3,ARP1,F,F1217,A,14:25,N,0.9180867
2019,9,16,월,ARP1,ARP3,F,F1217,D,13:15,N,0.61100906
2019,9,16,월,ARP1,ARP3,F,F1230,A,21:35,N,0.69236195
2019,9,16,월,ARP3,ARP1,F,F1230,D,20:25,Y,0.37961
2019,9,16,월,ARP3,ARP6,F,F1705,A,21:40,N,0.69860095
2019,9,16,월,ARP6,ARP3,F,F1705,D,20:40,Y,0.40596586
2019,9,16,월,ARP3,ARP1,H,H1115,A,13:35,N,0.8503308
2019,9,16,월,ARP1,ARP3,H,H1115,D,12:15,Y,0.44169533
2019,9,16,월,ARP1,ARP3,H,H1128,A,22:00,N,0.5370718
2019,9,16,월,ARP3,ARP1,H,H1128,D,20:50,Y,0.26181716
2019,9,16,월,ARP2,ARP3,H,H1514,A,19:25,N,0.5300329
2019,9,16,월,ARP3,ARP2,H,H1514,D,18:30,Y,0.23189688
2019,9,16,월,ARP3,ARP6,H,H1851,A,11:20,N,0.7617174
2019,9,16,월,ARP6,ARP3,H,H1851,D,10:10,Y,0.320646
2019,9,16,월,ARP3,ARP1,I,I1323,A,16:10,N,0.87196106
2019,9,16,월,ARP1,ARP3,I,I1323,D,14:55,N,0.5204004
2019,9,16,월,ARP6,ARP3,I,I1552,A,10:20,N,0.85376674
2019,9,16,월,ARP3,ARP6,I,I1552,D,9:10,N,0.5029143
2019,9,16,월,ARP3,ARP2,I,I1567,A,19:55,N,0.6825111
2019,9,16,월,ARP2,ARP3,I,I1567,D,19:00,Y,0.34376103
2019,9,16,월,ARP2,ARP3,J,J1005,A,10:00,N,0.9590212
2019,9,16,월,ARP3,ARP2,J,J1005,D,9:00,N,0.8749944
2019,9,16,월,ARP3,ARP1,J,J1204,A,7:30,N,0.8825912
2019,9,16,월,ARP1,ARP3,J,J1204,D,6:20,N,0.8111222
2019,9,16,월,ARP3,ARP1,J,J1238,A,15:00,N,0.8650395
2019,9,16,월,ARP1,ARP3,J,J1238,D,13:50,N,0.6732985
2019,9,16,월,ARP1,ARP3,J,J1259,A,20:10,N,0.7938333
2019,9,16,월,ARP3,ARP1,J,J1259,D,19:00,N,0.55145174
2019,9,16,월,ARP3,ARP1,A,A1901,A,7:15,N,0.7780801
2019,9,16,월,ARP1,ARP3,A,A1901,D,6:05,N,0.6603394
2019,9,16,월,ARP1,ARP3,A,A1922,A,13:20,N,0.77958167
2019,9,16,월,ARP3,ARP1,A,A1922,D,12:10,N,0.70993674
2019,9,16,월,ARP1,ARP3,A,A1948,A,15:30,N,0.803168
2019,9,16,월,ARP3,ARP1,A,A1948,D,14:20,N,0.5249239
2019,9,16,월,ARP1,ARP3,A,A1971,D,15:55,N,0.6044871
2019,9,16,월,ARP1,ARP3,A,A1996,A,22:05,Y,0.44056916
2019,9,16,월,ARP3,ARP1,A,A1996,D,20:55,Y,0.22415954
2019,9,16,월,ARP2,ARP3,B,B1100,A,9:30,N,0.8555005
2019,9,16,월,ARP3,ARP2,B,B1100,D,8:30,Y,0.48848784
2019,9,16,월,ARP2,ARP3,B,B1116,A,19:30,N,0.50820625
2019,9,16,월,ARP3,ARP2,B,B1116,D,18:35,Y,0.40949482
2019,9,16,월,ARP1,ARP3,F,F1218,A,15:55,N,0.930893
2019,9,16,월,ARP3,ARP1,F,F1218,D,14:45,N,0.6535043
2019,9,16,월,ARP3,ARP1,F,F1231,A,20:35,N,0.7578037
2019,9,16,월,ARP1,ARP3,F,F1231,D,19:25,Y,0.4127509
2019,9,16,월,ARP6,ARP3,F,F1706,A,22:25,N,0.6825774
2019,9,16,월,ARP3,ARP6,F,F1706,D,21:15,Y,0.4025725
2019,9,16,월,ARP3,ARP1,H,H1129,A,20:15,N,0.6728368
2019,9,16,월,ARP1,ARP3,H,H1129,D,19:05,Y,0.26914895
2019,9,16,월,ARP1,ARP3,H,H1151,D,6:15,N,0.8507584
2019,9,16,월,ARP3,ARP2,H,H1515,A,18:00,N,0.5965588
2019,9,16,월,ARP2,ARP3,H,H1515,D,17:05,Y,0.23809314
2019,9,16,월,ARP6,ARP3,H,H1852,A,9:05,N,0.6040386
2019,9,16,월,ARP3,ARP6,H,H1852,D,7:55,N,0.61815006
2019,9,16,월,ARP3,ARP1,I,I1325,A,16:50,N,0.8628308
2019,9,16,월,ARP1,ARP3,I,I1325,D,15:35,N,0.54794466
2019,9,16,월,ARP2,ARP3,I,I1568,A,20:00,N,0.57556045
2019,9,16,월,ARP3,ARP2,I,I1568,D,19:05,Y,0.33222723
2019,9,16,월,ARP3,ARP2,J,J1006,A,8:35,N,0.8939758
2019,9,16,월,ARP2,ARP3,J,J1006,D,7:35,N,0.9032467
2019,9,16,월,ARP1,ARP3,J,J1205,A,8:10,N,0.8713976
2019,9,16,월,ARP3,ARP1,J,J1205,D,7:00,N,0.8902221
2019,9,16,월,ARP3,ARP1,J,J1220,A,12:15,N,0.89320064
2019,9,16,월,ARP1,ARP3,J,J1220,D,11:05,N,0.80520254
2019,9,16,월,ARP1,ARP3,J,J1239,A,16:50,N,0.7883729
2019,9,16,월,ARP3,ARP1,J,J1239,D,15:40,N,0.63114434
2019,9,16,월,ARP3,ARP1,J,J1260,A,20:00,N,0.84934247
2019,9,16,월,ARP1,ARP3,J,J1260,D,18:50,N,0.59496224
2019,9,16,월,ARP1,ARP3,A,A1902,A,7:50,N,0.69298434
2019,9,16,월,ARP3,ARP1,A,A1902,D,6:40,N,0.54851735
2019,9,16,월,ARP1,ARP3,A,A1924,A,13:45,N,0.77958167
2019,9,16,월,ARP3,ARP1,A,A1924,D,12:35,N,0.70993674
2019,9,16,월,ARP1,ARP3,A,A1950,A,17:00,N,0.71699905
2019,9,16,월,ARP3,ARP1,A,A1950,D,15:50,Y,0.4343061
2019,9,16,월,ARP1,ARP3,A,A1972,A,18:50,N,0.505509
2019,9,16,월,ARP3,ARP1,A,A1972,D,17:40,Y,0.25767297
2019,9,16,월,ARP3,ARP2,B,B1101,A,7:55,N,0.84462655
2019,9,16,월,ARP2,ARP3,B,B1101,D,6:50,N,0.70953214
2019,9,16,월,ARP3,ARP2,B,B1117,A,18:00,N,0.5162451
2019,9,16,월,ARP2,ARP3,B,B1117,D,17:05,N,0.50598204
2019,9,16,월,ARP3,ARP2,B,B1183,A,12:45,N,0.6991438
2019,9,16,월,ARP2,ARP3,B,B1183,D,11:45,Y,0.3521846
2019,9,16,월,ARP3,ARP1,F,F1205,A,7:55,N,0.75750244
2019,9,16,월,ARP1,ARP3,F,F1205,D,6:50,Y,0.45950782
2019,9,16,월,ARP3,ARP1,F,F1219,A,15:45,N,0.94337326
2019,9,16,월,ARP1,ARP3,F,F1219,D,14:35,N,0.7031491
2019,9,16,월,ARP1,ARP3,F,F1232,A,22:25,N,0.7148498
2019,9,16,월,ARP3,ARP1,F,F1232,D,21:15,Y,0.2975878
2019,9,16,월,ARP3,ARP2,F,F1901,A,8:00,N,0.8778487
2019,9,16,월,ARP2,ARP3,F,F1901,D,7:00,Y,0.44078714
2019,9,16,월,ARP1,ARP3,H,H1116,A,14:35,N,0.75600666
2019,9,16,월,ARP3,ARP1,H,H1116,D,13:25,Y,0.37744874
2019,9,16,월,ARP1,ARP3,H,H1130,A,22:15,N,0.7078526
2019,9,16,월,ARP3,ARP1,H,H1130,D,21:05,Y,0.3166455
2019,9,16,월,ARP1,ARP3,H,H1154,A,13:30,N,0.85498047
2019,9,16,월,ARP3,ARP1,H,H1154,D,12:20,Y,0.48172677
2019,9,16,월,ARP2,ARP3,H,H1516,A,21:05,N,0.66471606
2019,9,16,월,ARP3,ARP2,H,H1516,D,20:05,Y,0.23189688
2019,9,16,월,ARP3,ARP6,H,H1853,A,20:35,Y,0.42630792
2019,9,16,월,ARP6,ARP3,H,H1853,D,19:25,Y,0.19228756
2019,9,16,월,ARP1,ARP3,I,I1326,A,16:40,N,0.81621647
2019,9,16,월,ARP3,ARP1,I,I1326,D,15:30,N,0.5253053
2019,9,16,월,ARP3,ARP6,I,I1553,A,12:05,N,0.8725066
2019,9,16,월,ARP6,ARP3,I,I1553,D,10:55,Y,0.48305547
2019,9,16,월,ARP6,ARP3,I,I1582,A,10:40,N,0.8798367
2019,9,16,월,ARP3,ARP6,I,I1582,D,9:30,N,0.52020067
2019,9,16,월,ARP2,ARP3,J,J1007,A,13:00,N,0.8541084
2019,9,16,월,ARP3,ARP2,J,J1007,D,12:00,N,0.81639665
2019,9,16,월,ARP3,ARP1,J,J1206,A,8:30,N,0.87609744
2019,9,16,월,ARP1,ARP3,J,J1206,D,7:20,N,0.8434924
2019,9,16,월,ARP1,ARP3,J,J1221,A,12:50,N,0.8805284
2019,9,16,월,ARP3,ARP1,J,J1221,D,11:40,N,0.7395452
2019,9,16,월,ARP3,ARP1,A,A1903,A,7:35,N,0.7780801
2019,9,16,월,ARP1,ARP3,A,A1903,D,6:25,N,0.6603394
2019,9,16,월,ARP3,ARP1,A,A1951,A,15:10,N,0.8066443
2019,9,16,월,ARP1,ARP3,A,A1951,D,14:00,N,0.53584063
2019,9,16,월,ARP3,ARP1,A,A1973,A,19:00,N,0.57571596
2019,9,16,월,ARP1,ARP3,A,A1973,D,17:50,Y,0.4282338
2019,9,16,월,ARP1,ARP3,A,A1998,A,22:20,Y,0.44056916
2019,9,16,월,ARP3,ARP1,A,A1998,D,21:10,Y,0.33383292
2019,9,16,월,ARP2,ARP3,B,B1102,A,10:15,N,0.8678321
2019,9,16,월,ARP3,ARP2,B,B1102,D,9:15,N,0.52937317
2019,9,16,월,ARP4,ARP3,B,B1200,A,10:40,N,0.8591737
2019,9,16,월,ARP3,ARP4,B,B1200,D,9:25,N,0.5116143
2019,9,16,월,ARP1,ARP3,F,F1206,A,10:00,N,0.67924535
2019,9,16,월,ARP3,ARP1,F,F1206,D,8:50,N,0.54740435
2019,9,16,월,ARP3,ARP1,F,F1233,A,20:55,N,0.756187
2019,9,16,월,ARP1,ARP3,F,F1233,D,19:45,Y,0.42362422
2019,9,16,월,ARP2,ARP3,F,F1904,A,11:05,N,0.8793701
2019,9,16,월,ARP3,ARP2,F,F1904,D,10:05,Y,0.4074114
2019,9,16,월,ARP3,ARP1,H,H1117,A,13:50,N,0.8972818
2019,9,16,월,ARP1,ARP3,H,H1117,D,12:40,Y,0.48104525
2019,9,16,월,ARP3,ARP1,H,H1155,A,16:40,N,0.70981693
2019,9,16,월,ARP1,ARP3,H,H1155,D,15:25,Y,0.3047759
2019,9,16,월,ARP6,ARP3,H,H1854,A,18:45,Y,0.41939557
2019,9,16,월,ARP1,ARP3,I,I1328,A,18:00,N,0.5714425
2019,9,16,월,ARP3,ARP1,I,I1328,D,16:45,Y,0.3971976
2019,9,16,월,ARP6,ARP3,I,I1554,A,15:25,N,0.81201285
2019,9,16,월,ARP3,ARP6,I,I1554,D,14:15,N,0.54032314
2019,9,16,월,ARP3,ARP1,J,J1208,A,9:10,N,0.8825912
2019,9,16,월,ARP1,ARP3,J,J1208,D,8:00,N,0.7627493
2019,9,16,월,ARP3,ARP1,J,J1242,A,16:10,N,0.85930514
2019,9,16,월,ARP1,ARP3,J,J1242,D,15:00,N,0.6793539
2019,9,16,월,ARP1,ARP3,J,J1261,A,21:00,N,0.79231584
2019,9,16,월,ARP3,ARP1,J,J1261,D,19:50,N,0.5387231
2019,9,16,월,ARP3,ARP1,A,A1925,A,9:40,N,0.7094848
2019,9,16,월,ARP1,ARP3,A,A1925,D,8:30,N,0.72618085
2019,9,16,월,ARP1,ARP3,A,A1980,A,20:10,Y,0.426354
2019,9,16,월,ARP3,ARP1,A,A1980,D,19:00,Y,0.31082338
2019,9,16,월,ARP1,ARP3,B,B1010,A,17:30,N,0.58351505
2019,9,16,월,ARP3,ARP1,B,B1010,D,16:20,Y,0.22499496
2019,9,16,월,ARP2,ARP3,B,B1132,A,17:50,N,0.6704477
2019,9,16,월,ARP3,ARP2,B,B1132,D,16:45,Y,0.23549718
2019,9,16,월,ARP3,ARP4,B,B1201,A,8:30,N,0.91936815
2019,9,16,월,ARP4,ARP3,B,B1201,D,7:30,N,0.65491754
2019,9,16,월,ARP3,ARP1,F,F1207,A,9:20,N,0.8157706
2019,9,16,월,ARP1,ARP3,F,F1207,D,8:10,N,0.6243551
2019,9,16,월,ARP1,ARP3,F,F1220,A,16:10,N,0.919189
2019,9,16,월,ARP3,ARP1,F,F1220,D,14:55,N,0.6284641
2019,9,16,월,ARP3,ARP1,H,H1101,A,7:35,N,0.7974162
2019,9,16,월,ARP1,ARP3,H,H1101,D,6:25,N,0.68621385
2019,9,16,월,ARP1,ARP3,H,H1118,A,15:10,N,0.6057165
2019,9,16,월,ARP3,ARP1,H,H1118,D,14:00,Y,0.30703455
2019,9,16,월,ARP3,ARP1,H,H1133,A,20:45,N,0.65878236
2019,9,16,월,ARP1,ARP3,H,H1133,D,19:35,Y,0.23502052
2019,9,16,월,ARP1,ARP3,H,H1158,A,22:20,N,0.76776385
2019,9,16,월,ARP3,ARP1,H,H1158,D,21:10,Y,0.2560686
2019,9,16,월,ARP3,ARP8,H,H1601,A,11:05,N,0.7969972
2019,9,16,월,ARP8,ARP3,H,H1601,D,10:15,N,0.51537526
2019,9,16,월,ARP3,ARP6,H,H1854,D,17:20,Y,0.19965851
2019,9,16,월,ARP1,ARP3,I,I1330,A,18:10,N,0.6019157
2019,9,16,월,ARP3,ARP1,I,I1330,D,17:00,Y,0.37763274
2019,9,16,월,ARP3,ARP6,I,I1557,A,17:10,N,0.77734697
2019,9,16,월,ARP6,ARP3,I,I1557,D,16:00,Y,0.3525958
2019,9,16,월,ARP3,ARP6,I,I1583,A,12:35,N,0.8943528
2019,9,16,월,ARP6,ARP3,I,I1583,D,11:25,Y,0.39332366
2019,9,16,월,ARP3,ARP2,J,J1008,A,11:10,N,0.6621086
2019,9,16,월,ARP2,ARP3,J,J1008,D,10:10,N,0.8286885
2019,9,16,월,ARP1,ARP3,J,J1223,A,13:10,N,0.828836
2019,9,16,월,ARP3,ARP1,J,J1223,D,12:00,N,0.7548471
2019,9,16,월,ARP3,ARP1,J,J1262,A,20:20,N,0.84934247
2019,9,16,월,ARP1,ARP3,J,J1262,D,19:10,N,0.6092852
2019,9,16,월,ARP1,ARP3,A,A1904,A,9:05,N,0.610469
2019,9,16,월,ARP3,ARP1,A,A1904,D,7:55,N,0.5496148
2019,9,16,월,ARP3,ARP1,A,A1927,A,11:00,N,0.7549404
2019,9,16,월,ARP1,ARP3,A,A1927,D,9:50,N,0.73891973
2019,9,16,월,ARP3,ARP1,A,A1953,A,15:10,N,0.78214693
